ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
map04931	map04931	20	0.248408526508489	0.71066239045183	0.856259659969088	0.973371497961662	0.925446585498354	3617	tags=30%, list=20%, signal=24%	XM_067097582.1/XM_067093687.1/XM_067089421.1/XM_067124815.1/XM_067093675.1/XM_067093698.1
map05170	map05170	13	-0.252151222667719	-0.712415890069073	0.859154929577465	0.973371497961662	0.925446585498354	3134	tags=23%, list=17%, signal=19%	XM_067104324.1/XM_067116297.1/XM_067099926.1
map03015	map03015	16	0.256638710140483	0.694108892275465	0.861111111111111	0.973371497961662	0.925446585498354	6781	tags=44%, list=37%, signal=27%	XM_067130248.1/EL609801.1/XM_067101013.1/XM_067111856.1/XM_067118303.1/XM_067085979.1/XM_067132436.1
map05171	map05171	12	0.27350886553403	0.684247014469046	0.863636363636364	0.973371497961662	0.925446585498354	4086	tags=25%, list=22%, signal=19%	XM_067099183.1/XM_067107760.1/EL609714.1
map04212	map04212	13	-0.249431850614473	-0.704732707567534	0.864788732394366	0.973371497961662	0.925446585498354	3788	tags=31%, list=21%, signal=24%	XM_067132162.1/EU077526.1/XM_067116297.1/XM_067099926.1
map05417	map05417	15	0.258947772756579	0.690816955303159	0.86969696969697	0.973371497961662	0.925446585498354	3524	tags=20%, list=19%, signal=16%	XM_067099183.1/XM_067113178.1/XM_067107609.1
map05016	map05016	28	-0.209346324886899	-0.741896278908252	0.876080691642651	0.973371497961662	0.925446585498354	1668	tags=14%, list=9%, signal=13%	JP355486.1/XM_067128319.1/XM_067101362.1/XM_067113717.1
map05135	map05135	10	-0.261614209117633	-0.677319837367013	0.87696335078534	0.973371497961662	0.925446585498354	4007	tags=40%, list=22%, signal=31%	XM_067107746.1/XM_067116297.1/XM_067103418.1/XM_067110839.1
map05206	map05206	16	-0.232727190144326	-0.695093452249401	0.887005649717514	0.973371497961662	0.925446585498354	1880	tags=38%, list=10%, signal=34%	XM_067094793.1/XM_067116297.1/XM_067083465.1/JP355486.1/XM_067109332.1/XM_067110139.1
map04519	map04519	20	0.231709826472773	0.662889722373085	0.908809891808346	0.973371497961662	0.925446585498354	2619	tags=20%, list=14%, signal=17%	XM_067105329.1/XM_067115698.1/XM_067105348.1/XM_067099183.1
map01110	map01110	73	0.198493230942742	0.736633989418331	0.911111111111111	0.973371497961662	0.925446585498354	4631	tags=26%, list=25%, signal=19%	XM_067133125.1/XM_067116320.1/XM_067114604.1/XM_067084267.1/XM_067101272.1/XM_067093687.1/XM_067122308.1/XM_067117876.1/XM_067089421.1/XM_067118631.1/XM_067093675.1/JP355682.1/XM_067093698.1/XM_067121370.1/XM_067083690.1/XM_067099351.1/XM_067123763.1/XM_067089427.1/GH624839.1
map03010	map03010	18	0.233107650937627	0.646848419196528	0.914330218068536	0.973371497961662	0.925446585498354	4149	tags=22%, list=23%, signal=17%	XM_067097624.1/XM_067107760.1/EL609714.1/XM_067091080.1
map04814	map04814	16	-0.22065464640091	-0.659036014771474	0.918079096045198	0.973371497961662	0.925446585498354	2087	tags=38%, list=11%, signal=33%	XM_067087299.1/XM_067081912.1/XM_067091957.1/XM_067126478.1/XM_067098118.1/XM_067098114.1
map04140	map04140	40	0.203811805737399	0.679149535035909	0.930397727272727	0.973371497961662	0.925446585498354	4593	tags=22%, list=25%, signal=17%	XM_067086608.1/XM_067086609.1/XM_067116229.1/XM_067113178.1/XM_067086625.1/XM_067103297.1/XM_067099254.1/XM_067088959.1/XM_067095429.1
map04144	map04144	40	0.195100227150456	0.650120477934209	0.946022727272727	0.973371497961662	0.925446585498354	3368	tags=15%, list=19%, signal=12%	XM_067126876.1/XM_067088879.1/XM_067126663.1/XM_067098539.1/XM_067128237.1/XM_067098538.1
map05166	map05166	13	-0.219289563400418	-0.619570144613728	0.949295774647887	0.973371497961662	0.925446585498354	14212	tags=100%, list=78%, signal=22%	XM_067083643.1/XM_067093132.1/XM_067103022.1/XM_067129236.1/XM_067096121.1/XM_067086523.1/XM_067116781.1/XM_067092541.1/XM_067096145.1/XM_067131155.1/XM_067116297.1/JP355486.1
map03082	map03082	21	0.211602077598898	0.612724371572229	0.951219512195122	0.973371497961662	0.925446585498354	3375	tags=19%, list=19%, signal=16%	XM_067082608.1/XM_067107647.1/XM_067081400.1/XM_067104156.1
map04110	map04110	26	0.203348580298684	0.611966456350236	0.957120980091884	0.973371497961662	0.925446585498354	6105	tags=35%, list=34%, signal=23%	XM_067093546.1/XM_067127208.1/XM_067134476.1/XM_067128510.1/XM_067083643.1/XM_067089712.1/XM_067093132.1/XM_067134480.1/XM_067093547.1
map01200	map01200	11	-0.220365075874203	-0.583699767572707	0.957671957671958	0.973371497961662	0.925446585498354	14192	tags=36%, list=78%, signal=8%	XM_067127212.1/XM_067123764.1/XM_067115588.1/XM_067132639.1
map04156	map04156	11	-0.16018973403142	-0.4243082083254	0.994708994708995	0.997101449275362	0.948008169090327	3798	tags=45%, list=21%, signal=36%	XM_067088755.1/EL696169.1/XM_067094793.1/XM_067125781.1/XM_067125778.1
map05131	map05131	24	-0.167684213844406	-0.564395008331061	0.997101449275362	0.997101449275362	0.948008169090327	4007	tags=25%, list=22%, signal=20%	XM_067107746.1/XM_067094793.1/XM_067101696.1/XM_067116297.1/XM_067110839.1/XM_067099926.1
