ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
map04212	map04212	13	0.299851010792649	0.783079537199775	0.782702702702703	0.934683810023616	0.855893604386195	6684	tags=38%, list=37%, signal=24%	XM_067116297.1/XM_067129306.1/XM_067094502.1/EU077526.1/XM_067129236.1
map04361	map04361	20	0.284080038828572	0.797790382984116	0.793103448275862	0.937997347480106	0.858927823537624	8779	tags=55%, list=49%, signal=28%	XM_067116297.1/XM_067112368.1/XM_067081912.1/XM_067129236.1/XM_067112367.1/XM_067112237.1/XM_067112994.1/XM_067085237.1/XM_067089339.1/XM_067131708.1/KY369127.1
map04152	map04152	27	0.26974010436472	0.801368626109357	0.807339449541284	0.938177438779607	0.859092733841831	3627	tags=22%, list=20%, signal=18%	XM_067093698.1/XM_067116297.1/XM_067089424.1/XM_067108538.1/XM_067095929.1/XM_067094346.1
map00600	map00600	12	-0.201294692780418	-0.773784012174284	0.808510638297872	0.938177438779607	0.859092733841831	5549	tags=67%, list=31%, signal=46%	XM_067095684.1/XM_067130398.1/XM_067098764.1/XM_067098763.1/XM_067129198.1/XM_067130397.1/XM_067098759.1/XM_067087686.1
map00983	map00983	23	0.263454290418506	0.762726869997473	0.833846153846154	0.945284059569774	0.865600294171723	7461	tags=43%, list=41%, signal=26%	XM_067116150.1/XM_067088177.1/XM_067116153.1/XM_067088186.1/XM_067094502.1/XM_067096308.1/XM_067116149.1/XM_067116146.1/XM_067082991.1/XM_067096557.1
map05202	map05202	11	0.294193788096042	0.734409232447797	0.843644544431946	0.945284059569774	0.865600294171723	8846	tags=64%, list=49%, signal=32%	XM_067130335.1/XM_067100490.1/XM_067111208.1/XM_067095140.1/XM_067119775.1/XM_067100709.1/XM_067132539.1
map00230	map00230	25	0.258201711633104	0.756526282632816	0.847336065573771	0.945284059569774	0.865600294171723	7902	tags=36%, list=44%, signal=20%	XM_067116150.1/XM_067085893.1/XM_067124623.1/XM_067116153.1/XM_067116149.1/XM_067116146.1/XM_067107944.1/XM_067124622.1/XM_067116320.1
map04066	map04066	17	-0.190260478649716	-0.839639884531928	0.847826086956522	0.945284059569774	0.865600294171723	2956	tags=41%, list=16%, signal=34%	GH624882.1/XM_067095187.1/XM_067099926.1/XM_067095184.1/XM_067083290.1/XM_067119539.1/XM_067107241.1
map01232	map01232	28	0.252196970263376	0.752243326030941	0.853061224489796	0.945284059569774	0.865600294171723	7902	tags=39%, list=44%, signal=22%	XM_067116150.1/XM_067088177.1/XM_067116153.1/XM_067088186.1/XM_067096308.1/XM_067116149.1/XM_067116146.1/XM_067107944.1/XM_067082991.1/XM_067100747.1/XM_067116320.1
map00240	map00240	21	0.250974069028901	0.713580926131157	0.866943866943867	0.95209013959014	0.871832648148438	7902	tags=43%, list=44%, signal=24%	XM_067088177.1/XM_067088186.1/XM_067110607.1/XM_067096308.1/XM_067107944.1/XM_067082991.1/XM_067100747.1/XM_067096557.1/XM_067116320.1
map00071	map00071	11	0.274451279621297	0.685125117411358	0.894263217097863	0.967912244228034	0.886321010974751	9309	tags=64%, list=52%, signal=31%	XM_067089723.1/XM_067119754.1/XM_067089717.1/XM_067083830.1/XM_067094605.1/JP354575.1/XM_067089718.1
map04211	map04211	21	0.238795213502668	0.678953448323373	0.897089397089397	0.967912244228034	0.886321010974751	8460	tags=52%, list=47%, signal=28%	XM_067116297.1/XM_067129306.1/XM_067108538.1/XM_067095929.1/EU077526.1/XM_067094095.1/XM_067129236.1/XM_067108539.1/XM_067119542.1/XM_067129308.1/XM_067132745.1
map05131	map05131	24	0.230044358588126	0.668965631226629	0.910585817060637	0.973287249149318	0.891242923910801	6684	tags=33%, list=37%, signal=21%	XM_067116297.1/XM_067094786.1/XM_067107746.1/XM_067131433.1/XM_067107745.1/XM_067123913.1/XM_067120824.1/XM_067129236.1
map04932	map04932	11	0.261881909040657	0.65374763027874	0.920134983127109	0.973287249149318	0.891242923910801	6684	tags=36%, list=37%, signal=23%	XM_067116297.1/XM_067113178.1/XM_067091866.1/XM_067129236.1
map04510	map04510	20	0.232595026105845	0.653203497585973	0.925809822361547	0.973287249149318	0.891242923910801	610	tags=10%, list=3%, signal=10%	XM_067116297.1/XM_067110139.1
map04517	map04517	33	0.197838295460072	0.603981713436855	0.958333333333333	0.998940677966102	0.914733868569729	6913	tags=33%, list=38%, signal=21%	XM_067119987.1/XM_067116297.1/XM_067131223.1/XM_067128466.1/XM_067110750.1/XM_067131225.1/XM_067082077.1/XM_067081039.1/XM_067131221.1/XM_067129236.1/XM_067122667.1
map04071	map04071	15	0.20171782900806	0.54198039858166	0.966950959488273	0.999453512748383	0.915203473376782	7754	tags=33%, list=43%, signal=19%	XM_067116297.1/XM_067084050.1/XM_067098761.1/XM_067129236.1/XM_067116106.1
map05418	map05418	10	0.204693495816253	0.499228808132092	0.989830508474576	1	0.915703893881044	8687	tags=50%, list=48%, signal=26%	XM_067116297.1/XM_067094502.1/XM_067129236.1/XM_067131708.1/XM_067125883.1
map00310	map00310	15	0.163459451314635	0.439186853294486	0.992537313432836	1	0.915703893881044	9308	tags=40%, list=52%, signal=19%	XM_067095264.1/XM_067093980.1/XM_067083830.1/XM_067119775.1/XM_067100709.1/XM_067134066.1
map04360	map04360	21	-0.123050379318004	-0.608413597068974	1	1	0.915703893881044	3550	tags=38%, list=20%, signal=31%	XM_067090454.1/XM_067132626.1/XM_067090459.1/XM_067090461.1/XM_067132629.1/XM_067099987.1/XM_067116866.1/XM_067090458.1
map01100	map01100	252	0.152313392834273	0.53303444141875	1	1	0.915703893881044	7376	tags=32%, list=41%, signal=19%	XM_067093698.1/XM_067130337.1/XM_067130336.1/XM_067124898.1/XM_067116297.1/XM_067092708.1/XM_067086658.1/XM_067095873.1/XM_067116150.1/XM_067101159.1/XM_067088177.1/XM_067125324.1/XM_067122136.1/XM_067088685.1/XM_067095264.1/XM_067125325.1/XM_067133256.1/XM_067085893.1/XM_067096003.1/XM_067111352.1/XM_067089424.1/XM_067131936.1/XM_067101343.1/XM_067107184.1/XM_067096006.1/XM_067093980.1/XM_067124623.1/XM_067115588.1/XM_067102618.1/XM_067110141.1/XM_067101995.1/XM_067125296.1/XM_067118936.1/XM_067123764.1/XM_067104530.1/XM_067116153.1/XM_067088186.1/XM_067116293.1/XM_067095339.1/XM_067122458.1/XM_067106589.1/XM_067124320.1/XM_067094502.1/XM_067131953.1/XM_067110184.1/XM_067092707.1/XM_067120393.1/XM_067127212.1/XM_067110607.1/XM_067101545.1/XM_067096308.1/XM_067107185.1/XM_067111354.1/XM_067098052.1/XM_067084960.1/XM_067123947.1/XM_067099351.1/XM_067098761.1/XM_067096034.1/XM_067122461.1/XM_067110186.1/XM_067116149.1/XM_067107775.1/XM_067083830.1/XM_067116146.1/XM_067092675.1/XM_067125872.1/XM_067081358.1/XM_067117872.1/XM_067115720.1/XM_067129236.1/XM_067114798.1/XM_067107944.1/XM_067119409.1/XM_067121569.1/XM_067123763.1/XM_067109724.1/XM_067081357.1/XM_067119775.1/XM_067082991.1/XM_067100747.1
